config,bita,abar,sigma_e,gov,T_max_frac,phi0,phib,phie,phiy,loan/gdp,bailout/y,def_prob,defprob_bc,g/y,std_y,debty,avg_welf,avg_welf_b1,avg_welf_b2,avg_welf_b3,avg_welf_b4,avg_welf_b5,avg_welf_b6,avg_welf_b7,avg_welf_b8,avg_welf_b9,avg_welf_b10,avg_welf_b11,avg_welf_b12,avg_welf_b13,avg_welf_b14,avg_welf_b15,avg_welf_b16,avg_welf_b17,avg_welf_b18,avg_welf_b19,avg_welf_b20,conv,convq,iter,avg_spread,std_spread,corr_spread_y,avg_rate,prob_Tmax_binding,prob_Tmax_negative
8843,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3219434149,1.500000000,.2755278600,1.000000000,36.36924388,.4530274000E-02,.4035837354,.3602084611,19.26252666,5.294857866,26.77226907,.000000000,.2292566780E-01,.2712615570E-01,.3888448910E-01,.3243017000E-01,.2663520260E-01,.3658830430E-01,.4821789470E-01,.1141521312,.1888017921,.1035045741,.8826514600E-02,-.5570271250E-01,-.8557608590E-01,-.8868294880E-01,-.8306330460E-01,-.8073768290E-01,-.7038204110E-01,-.9256260740E-01,-.3964624240E-01,-.9098499300E-02,.9811700000E-04,.000000000,45,.4295074202,.5832046196,-.3592589523,.2622488939,62.22673033,33.07561820
8844,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3115304327,1.500000000,.2755278600,1.000000000,36.37008370,.5731350900E-02,.3969676085,.3678724709,19.25982193,5.257037289,26.61824813,.000000000,.2488626830E-01,.3295538540E-01,.4596687600E-01,.3965552160E-01,.3169415600E-01,.4786360730E-01,.7430122970E-01,.1617071672,.2086318979,.9676957470E-01,.1876135500E-02,-.6402190650E-01,-.9410959760E-01,-.9916074780E-01,-.9841386120E-01,-.1030990237,-.1075728647,-.1275264498,-.8910547850E-01,-.8639708300E-01,.8291220000E-04,.000000000,46,.4245811660,.5747627285,-.3598302824,.2553945287,54.48346333,27.47889914
8845,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3011751468,1.500000000,.2755278600,1.000000000,36.37025527,.5281079000E-02,.3968297726,.3678724709,19.25976230,5.256858812,26.61676129,.000000000,.3907260630E-01,.5150273200E-01,.6222602780E-01,.5140847760E-01,.4768977400E-01,.7266290420E-01,.1186210706,.2250743675,.2252327393,.9965787720E-01,.4772902100E-02,-.6114736370E-01,-.9117514560E-01,-.9599387880E-01,-.9435054800E-01,-.9847145050E-01,-.1024868290,-.1214616255,-.8242016910E-01,-.7888718760E-01,.4068508000E-03,.5656676800E-02,100,.4250797343,.5679398493,-.3665273013,.2539915808,46.41255411,22.74107557
8846,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2908788723,1.500000000,.2755278600,1.000000000,36.37050410,.5835406200E-02,.3968297726,.3678724709,19.25974120,5.256881198,26.61780078,.000000000,.5451813920E-01,.6717560570E-01,.6829710550E-01,.5362309950E-01,.5800887480E-01,.9921625760E-01,.1682244456,.2835584950,.2272834532,.9690986390E-01,.1988596100E-02,-.6381120740E-01,-.9369424000E-01,-.9811801750E-01,-.9490304800E-01,-.9799098270E-01,-.1010696615,-.1182402488,-.7812531740E-01,-.7301364140E-01,.8318890000E-04,.000000000,46,.4268223641,.5588720391,-.3711867254,.2523360192,38.22710734,18.29004359
8847,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2806429942,1.500000000,.2755278600,1.000000000,36.37052166,.6444383000E-02,.3997243280,.3755364807,19.25968369,5.258425537,26.61746145,.000000000,.6910018350E-01,.8099579530E-01,.7408153010E-01,.5831493620E-01,.7971453970E-01,.1407854980,.2284549031,.3359538116,.2266666789,.9479460020E-01,-.1048744000E-03,-.6567655640E-01,-.9525358150E-01,-.9896731760E-01,-.9428870320E-01,-.9741421550E-01,-.9824578910E-01,-.1138080266,-.7277080680E-01,-.6631214460E-01,.8353150000E-04,.000000000,46,.4313875682,.5594873868,-.3876856486,.2524336733,30.36564142,14.25431833
8848,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2704689727,1.500000000,.2755278600,1.000000000,36.37078021,.8055526500E-02,.3997243280,.3755364807,19.25967322,5.258521065,26.61887217,.000000000,.8166680630E-01,.9353081010E-01,.8339087980E-01,.7563585960E-01,.1141446899,.1921647287,.2995622454,.3761578233,.2270753693,.9492157760E-01,.3677540000E-04,-.6551913190E-01,-.9496932370E-01,-.9824876000E-01,-.9224035390E-01,-.9459014210E-01,-.9477048650E-01,-.1091448568,-.6739878970E-01,-.5993930590E-01,.8483860000E-04,.000000000,46,.4332070351,.5514955603,-.3923748125,.2508307982,23.56570452,11.00942156
8849,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2603583497,1.500000000,.2755278600,1.000000000,36.37099943,.8836660800E-02,.3997243280,.3755364807,19.25962451,5.258559339,26.61817134,.000000000,.8932369100E-01,.1035934416,.9865835990E-01,.9645627190E-01,.1535365108,.2515924410,.3770391862,.4000646161,.2271777730,.9497439590E-01,.1151789000E-03,-.6541511100E-01,-.9473176410E-01,-.9763625160E-01,-.9073419020E-01,-.9258675330E-01,-.9238116310E-01,-.1060372545,-.6386662630E-01,-.5586335120E-01,.8386730000E-04,.000000000,46,.4337219569,.5500604557,-.3922351011,.2493058690,18.39433995,8.555282036
8850,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2503127567,1.500000000,.2755278600,1.000000000,36.37139703,.9295226300E-02,.3995864921,.3755364807,19.25955363,5.259094888,26.61712616,.000000000,.9581023460E-01,.1148342881,.1158551384,.1214169489,.1992500429,.3195067050,.4533255996,.4097746255,.2263731499,.9419584450E-01,-.6029840000E-03,-.6612739850E-01,-.9527515990E-01,-.9783108940E-01,-.9030433360E-01,-.9177349220E-01,-.9124271530E-01,-.1042203365,-.6164011610E-01,-.5317305440E-01,.9497200000E-04,.000000000,45,.4346256070,.5470637496,-.3947459003,.2462414346,14.67641935,6.789573780
8851,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2403339226,1.500000000,.2755278600,1.000000000,36.37145258,.9267797200E-02,.3993108201,.3755364807,19.25941359,5.258216053,26.61169966,.000000000,.1096144734,.1338161998,.1339590148,.1534808668,.2535324958,.3987004556,.5211336556,.4125231706,.2262932941,.9419155940E-01,-.6847387000E-03,-.6614948820E-01,-.9519027580E-01,-.9747979200E-01,-.8896886490E-01,-.8969804470E-01,-.8846765410E-01,-.1001460034,-.5680364690E-01,-.4718255710E-01,.9001320000E-04,.000000000,45,.4333434657,.5499134357,-.3942318040,.2459172736,11.56566108,5.348388468
8852,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2304236836,1.500000000,.2755278600,1.000000000,36.37645880,.1443776390E-01,.3480358374,.2835683630,19.25500260,5.248373101,26.08938112,.000000000,.6749232890E-01,.9138651870E-01,.9459524750E-01,.1342719832,.2600856154,.4342924946,.5150979342,.3508606691,.1637072614,.2879518400E-01,-.7462632210E-01,-.1431484009,-.1795182495,-.1927756533,-.1940933430,-.1987016618,-.2125379428,-.2308424879,-.1845821653,-.2763528529,.9477720000E-04,.000000000,46,.3801592141,.5193990119,-.4169155682,.1986664502,6.663428275,3.251235903
8853,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2205839932,1.500000000,.2755278600,1.000000000,36.37662916,.1546572580E-01,.3480358374,.2835683630,19.25495190,5.247985213,26.08934942,.000000000,.8056140490E-01,.1090390204,.1231612877,.1846021798,.3392592287,.5351591640,.5472231638,.3510771490,.1638165169,.2894722070E-01,-.7448941190E-01,-.1429639606,-.1791811338,-.1916220817,-.1919641090,-.1958883280,-.2088958843,-.2262735152,-.1790171765,-.2698066466,.9530090000E-04,.000000000,46,.3808618311,.5176855457,-.4177280944,.1977007710,4.818673220,2.399358247
8854,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2108169350,1.500000000,.2755278600,1.000000000,36.37673118,.1584344010E-01,.3480358374,.2835683630,19.25493066,5.247757949,26.08994864,.000000000,.9061333120E-01,.1288627171,.1605752161,.2477464682,.4278353594,.6395644626,.5624800242,.3511911010,.1640297344,.2907791050E-01,-.7434946150E-01,-.1427881038,-.1788762999,-.1907938417,-.1906043555,-.1941177705,-.2065248569,-.2232245854,-.1752253704,-.2652420366,.9675810000E-04,.000000000,46,.3813426171,.5168774200,-.4182636275,.1971011765,3.605531133,1.829774359
8855,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2011247364,1.500000000,.2755278600,1.000000000,36.37678645,.1549334690E-01,.3480358374,.2835683630,19.25490654,5.247543558,26.08992178,.000000000,.1019017738,.1569437855,.2093425675,.3187978587,.5259575115,.7373017816,.5677815009,.3511930400,.1640000661,.2910064360E-01,-.7432345760E-01,-.1427370185,-.1787466704,-.1904163691,-.1899267725,-.1931159424,-.2047390877,-.2207428769,-.1718683724,-.2608479211,.9526620000E-04,.000000000,46,.3814827946,.5166864440,-.4183544625,.1966662103,2.773835723,1.425208806
8856,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1915097845,1.500000000,.2755278600,1.000000000,36.37701722,.1654143680E-01,.3480358374,.2835683630,19.25480786,5.247575276,26.08682742,.000000000,.1254071979,.2025820320,.2667041552,.3998477459,.6371942806,.8132497712,.5698336757,.3512501567,.1640225753,.2919272870E-01,-.7424999780E-01,-.1426433613,-.1785953386,-.1899590695,-.1886601836,-.1909338436,-.2005423408,-.2151153521,-.1643095617,-.2509077622,.9584540000E-04,.000000000,46,.3813191483,.5167964547,-.4184709821,.1949584430,2.072661856,1.159985899
8857,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1819746449,1.500000000,.2755278600,1.000000000,36.37719698,.1818012220E-01,.3478980014,.2835683630,19.25471001,5.247643295,26.08301623,.000000000,.1592290150,.2522021045,.3325604376,.4917410977,.7617479537,.8595673469,.5702734493,.3513131613,.1641423349,.2929386280E-01,-.7412313740E-01,-.1424893031,-.1783238238,-.1887780500,-.1857068937,-.1863730989,-.1931058740,-.2053657553,-.1517806298,-.2349828403,.9649430000E-04,.000000000,46,.3805455938,.5181326804,-.4173579007,.1935232981,1.534131891,.9122489511
8858,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1725220835,1.500000000,.2755278600,1.000000000,36.37735203,.1902961960E-01,.3478980014,.2835683630,19.25467919,5.247490313,26.08364254,.000000000,.1947151088,.3050766703,.4074093170,.5953295508,.8954377923,.8821327667,.5704785333,.3514271813,.1642922414,.2941124480E-01,-.7398885620E-01,-.1423224572,-.1780092465,-.1875335357,-.1826583558,-.1815804170,-.1851926478,-.1949001180,-.1385170946,-.2178134874,.9679170000E-04,.000000000,46,.3811416756,.5169011286,-.4181200055,.1920813424,1.096278255,.7110073599
8859,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1631550915,1.500000000,.2755278600,1.000000000,36.37747609,.1922160440E-01,.3478980014,.2835683630,19.25464101,5.247283617,26.08361085,.000000000,.2358086776,.3662296277,.4929644954,.7121114132,1.027120739,.8930138780,.5705372183,.3515398388,.1643382965,.2948731310E-01,-.7391370440E-01,-.1422203894,-.1777727947,-.1863655085,-.1792953799,-.1761190276,-.1760883268,-.1828615991,-.1231215747,-.1977884766,.9536730000E-04,.000000000,46,.3813934177,.5165837431,-.4183076179,.1906792094,.8316942551,.5873478718
8860,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1538769155,1.500000000,.2755278600,1.000000000,36.37755804,.1876830380E-01,.3478980014,.2835683630,19.25461706,5.246967755,26.08425072,.000000000,.2832970909,.4368714533,.5901660594,.8438409595,1.142731283,.8961659330,.5705886019,.3516219721,.1644410110,.2959825800E-01,-.7379216670E-01,-.1420746620,-.1775012643,-.1850015104,-.1750260692,-.1695703674,-.1653836217,-.1687096877,-.1050068192,-.1743294451,.9565750000E-04,.000000000,46,.3814991420,.5165235411,-.4184637613,.1890644281,.6902961138,.5067124480
8861,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1446910934,1.500000000,.2755278600,1.000000000,36.37770509,.1918600350E-01,.3478980014,.2835683630,19.25456000,5.246616460,26.08367893,.000000000,.3400561681,.5198489392,.6988124792,.9897883485,1.235057585,.8970984390,.5705261089,.3515640472,.1644205250,.2959246840E-01,-.7378409710E-01,-.1420406589,-.1773186384,-.1833287121,-.1696201690,-.1615762612,-.1524718043,-.1515688043,-.8312874240E-01,-.1461595174,.9078220000E-04,.000000000,46,.3815277028,.5165025111,-.4185458670,.1863743982,.6257942783,.4704889616
8862,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1356014969,1.500000000,.2755278600,1.000000000,36.37952953,.2675561110E-01,.3266712612,.2988963826,19.25429249,5.289159330,25.71474544,.000000000,.3558849685,.5599308734,.7664145310,1.096266409,1.232329855,.8385266901,.5134074116,.2922515731,.1015309748,-.3778520240E-01,-.1441233954,-.2232519592,-.2686826562,-.2813216877,-.2563536581,-.2564245506,-.2398175395,-.2471648018,-.2081072599,-.1683576329,.8278330000E-04,.000000000,47,.3412633461,.3916974923,-.2254493970,.1669399900,.5531938427,.4278211364
8863,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1266123831,1.500000000,.2755278600,1.000000000,36.38204668,.3235230080E-01,.2875258442,.2682403433,19.24893312,5.222985038,25.37158739,.000000000,.4221071342,.6473455670,.8886479705,1.244303784,1.241538709,.8235996354,.4988270069,.2753979780,.8450669050E-01,-.5477367920E-01,-.1641350944,-.2436352384,-.2924258606,-.3094622426,-.2959289756,-.2936656936,-.2814501552,-.3057653372,-.2548318887,-.3409299243,.8388210000E-04,.000000000,47,.2989514471,.3847838101,-.2392062626,.1454158423,.4749371827,.3632981540
8864,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1177284583,1.500000000,.2755278600,1.000000000,36.38227118,.3227784880E-01,.2875258442,.2682403433,19.24886594,5.222418217,25.37237553,.000000000,.5071413046,.7588997505,1.037743306,1.392562301,1.253334927,.8233103364,.4985825892,.2751533396,.8426259500E-01,-.5498409320E-01,-.1643233403,-.2437253942,-.2915197990,-.3036943674,-.2861575313,-.2768898737,-.2588614730,-.2746361483,-.2169333545,-.2964807641,.9971360000E-04,.000000000,46,.2990579024,.3846905634,-.2393224186,.1414613427,.4524534544,.3454173978
8865,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1089549557,1.500000000,.2755278600,1.000000000,36.37988499,.4388950350E-01,.3262577533,.2912323728,19.24750809,5.249682531,25.17522803,.000000000,.5537294511,.8390502953,1.154982180,1.480177510,1.209140376,.7753943330,.4507226300,.2235814056,.3181255770E-01,-.1112719684,-.2261743780,-.3092321489,-.3567074549,-.3579031172,-.3374439666,-.3253684793,-.3198163942,-.3401031123,-.2476666870,-.3363436103,.9813790000E-04,.000000000,46,.3389432137,.4105883536,-.3893736907,.1600369376,.5109441608,.3817450409
8866,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1002977338,1.500000000,.2755278600,1.000000000,36.38152813,.4726812540E-01,.2966230186,.3142244022,19.24207090,5.189403658,24.60369595,.000000000,.6077477253,.9313443182,1.277070681,1.522674001,1.159076847,.7215054560,.3972690963,.1674235452,-.2580322360E-01,-.1743181619,-.2929074613,-.3856764708,-.4465392141,-.4616181751,-.4374305211,-.4412071512,-.4418496100,-.4785722801,-.4594268437,-.4111344839,.8566370000E-04,.000000000,47,.3125165809,.4245840162,-.2543437722,.1446860845,.4361040833,.3267584234
8867,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.9176340080E-01,1.500000000,.2755278600,1.000000000,36.38199465,.4961089990E-01,.2966230186,.3142244022,19.24190687,5.188412131,24.60244779,.000000000,.7215241938,1.082510881,1.449087602,1.576859948,1.159356186,.7217541746,.3975482744,.1677263480,-.2549193660E-01,-.1739641293,-.2925158128,-.3849661784,-.4434128373,-.4502599862,-.4204557893,-.4147182726,-.4071064080,-.4365521948,-.4044535275,-.3497669215,.8211800000E-04,.000000000,47,.3124928658,.4245767892,-.2544425015,.1383823863,.4262500513,.3158064015
8868,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.8335947540E-01,1.500000000,.2755278600,1.000000000,36.38266480,.5156247710E-01,.2966230186,.3142244022,19.24165795,5.187535389,24.59861058,.000000000,.8496479811,1.241847995,1.615962835,1.607011541,1.159042419,.7214616776,.3972730375,.1674879527,-.2571667570E-01,-.1741344113,-.2926385557,-.3847239838,-.4404483404,-.4380130146,-.4019233271,-.3848409125,-.3681958490,-.3884483185,-.3425198871,-.2812256879,.9243410000E-04,.000000000,46,.3123415548,.4246609260,-.2544337883,.1308499357,.4282713912,.3116474059
8869,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.7509459850E-01,1.500000000,.2755278600,1.000000000,36.38321069,.5271756120E-01,.2975878704,.3142244022,19.24143950,5.186203866,24.59844228,.000000000,.9870099023,1.406103921,1.766393400,1.617567168,1.158077029,.7204925811,.3963506708,.1666063367,-.2657658710E-01,-.1749260380,-.2933709268,-.3850423227,-.4377793929,-.4250500087,-.3824366739,-.3522718109,-.3239757973,-.3367411673,-.2759891717,-.2072679392,.8580070000E-04,.000000000,45,.3136636991,.4295491957,-.2576590787,.1238720243,.4143809985,.2965409106
8870,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.6697881770E-01,1.500000000,.2755278600,1.000000000,36.37828039,.8325725840E-01,.4097863542,.3755364807,19.23816112,5.196157822,24.11454820,.000000000,1.043067463,1.485190852,1.800601107,1.527096177,1.059408640,.6207495385,.2923423840,.5786518390E-01,-.1381868507,-.2979976034,-.4257378459,-.5328276885,-.5907250793,-.5776569280,-.5273096841,-.4973087354,-.5051801763,-.4574578417,-.4694773924,-.3355036367,.9694680000E-04,.000000000,46,.4446417961,.5720819971,-.2510041716,.1565627654,.5488620289,.3800838825
8871,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.5902397970E-01,1.500000000,.2755278600,1.000000000,36.38030761,.8746183390E-01,.3896623019,.3448804414,19.23528311,5.163426903,23.98475823,.000000000,1.195647756,1.649666541,1.892847338,1.525881789,1.056926119,.6182599271,.2898648110,.5508865990E-01,-.1409355785,-.3007879419,-.4286542107,-.5349410208,-.5881060078,-.5632955868,-.5082769361,-.4733778214,-.4703171807,-.4199797990,-.4375789598,-.2989021055,.8358310000E-04,.000000000,46,.4242937270,.5750749372,-.3046544322,.1394522602,.4848362078,.3325586597
8872,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.5124428780E-01,1.500000000,.2755278600,1.000000000,36.38707802,.1466957547,.2707098553,.2529123237,19.23096370,5.189167843,23.13550913,.000000000,1.264301701,1.718782400,1.858432879,1.430132741,.9549419254,.5187756376,.1845328352,-.5405978440E-01,-.2566602474,-.4255825656,-.5667324551,-.6844168085,-.7331312692,-.7051971563,-.6499491074,-.6185637730,-.6192213023,-.5829115815,-.6288886796,-.3058218526,.8300490000E-04,.000000000,47,.2789358573,.3585879993,-.2401450716,.8886678480E-01,.3179439573,.2186501058
8873,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.4365712430E-01,1.500000000,.2755278600,1.000000000,36.38798244,.1622799337,.2658855961,.2452483139,19.22866162,5.158853137,22.98788608,.000000000,1.416214468,1.855476274,1.880331230,1.419346304,.9441335861,.5080702651,.1724533462,-.6627480770E-01,-.2688543435,-.4396645659,-.5803281658,-.6982619001,-.7398968245,-.7113895336,-.6468493466,-.6041719322,-.6159401373,-.5734512002,-.6179406385,-.3193966041,.8166040000E-04,.000000000,46,.2755687800,.3691942099,-.2673555074,.8110276270E-01,.2964499779,.2050514707
8874,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3628431910E-01,1.500000000,.2755278600,1.000000000,36.38679647,.2224111150,.3121984838,.3295524218,19.22463546,5.161397417,22.46037896,.000000000,1.496497346,1.903420506,1.814662758,1.334013747,.8527769248,.4176397810,.7805777720E-01,-.1627721481,-.3740375087,-.5518722106,-.7056713555,-.8277467424,-.8536966796,-.8125369078,-.7499322218,-.7232183528,-.7429598634,-.7109055811,-.6234050845,-.3208871777,.9201130000E-04,.000000000,45,.3268000518,.4538099987,-.2493633980,.8769854180E-01,.3568604904,.2222875511
8875,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2915422380E-01,1.500000000,.2755278600,1.000000000,36.39038421,.3663390788,.2460372157,.2375843041,19.21500106,5.082142495,21.39955556,.000000000,1.552160564,1.913532463,1.713411475,1.222252868,.7374251261,.2967533548,-.4680866440E-01,-.2900277751,-.5160364638,-.7026985233,-.8780143001,-1.008589663,-1.038435998,-1.000632180,-.9556547894,-.9619219335,-.9488811672,-1.138363376,-.8014179451,-.4082595618,.8691860000E-04,.000000000,47,.2756496419,.4959776120,-.3241032600,.6316963140E-01,.2620298267,.1555431823
8876,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2230537180E-01,1.500000000,.2755278600,1.000000000,36.39132177,.4333486367,.2449345279,.2529123237,19.21268085,5.112063526,20.89327994,.000000000,1.622669009,1.930200834,1.640930185,1.140868773,.6570848228,.2134369339,-.1338426627,-.3822231927,-.6137076117,-.8120941507,-.9981733477,-1.114098541,-1.145111827,-1.109625940,-1.055907155,-1.094162609,-1.086143431,-1.176048530,-.8712181732,-.3716669389,.8801370000E-04,.000000000,47,.2500516827,.3936580189,-.1815540871,.5548756150E-01,.2599883628,.1396031006
8877,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1579366720E-01,1.500000000,.2755278600,1.000000000,36.39224936,.4374200394,.2399724328,.2529123237,19.21186995,5.102527693,20.86391834,.000000000,1.744327069,1.989506621,1.639777548,1.138898107,.6551347504,.2115304878,-.1356881478,-.3839885372,-.6154746239,-.8136545549,-.9971869207,-1.098123004,-1.121918095,-1.080858052,-1.024415984,-1.056154552,-1.047757848,-1.140464865,-.8425823282,-.3703030789,.8690900000E-04,.000000000,45,.2458229818,.3862815204,-.1934481035,.4872324230E-01,.2445682998,.1305887990
